timestamp,device_id,device_name,interface_name,interface_index,oper_status,admin_status,in_traffic_bps,out_traffic_bps,in_errors,out_errors,in_discards,out_discards,packet_loss_pct,latency_ms,device_cpu_pct,device_memory_pct,device_availability,device_uptime_sec
2026-04-09 10:16:00,r2,router2,ether2,2,up,up,84704120.63,47270929.46,9,3,8,2,0.0,8.74,25.31,46.35,true,864960
2026-04-09 10:17:00,r2,router2,ether2,2,up,up,89235907.6,42861180.56,10,4,8,2,0.2,8.87,26.86,44.16,true,865020
2026-04-09 10:18:00,r2,router2,ether2,2,up,up,87335728.64,44620745.28,10,4,8,2,0.0,7.21,26.67,45.41,true,865080
2026-04-09 10:19:00,r2,router2,ether2,2,up,up,86496840.05,42147400.66,11,5,8,3,0.2,8.46,24.55,45.43,true,865140
2026-04-09 10:20:00,r2,router2,ether2,2,down,up,0.0,0.0,11,5,8,4,53.06,80.16,25.22,44.95,true,865200
2026-04-09 10:21:00,r2,router2,ether2,2,up,up,92149379.62,48289700.08,12,6,9,5,0.1,9.08,23.55,46.42,true,865260
2026-04-09 10:22:00,r2,router2,ether2,2,up,up,93782562.71,44494665.69,12,6,9,5,0.2,7.2,23.12,46.17,true,865320
2026-04-09 10:23:00,r2,router2,ether2,2,up,up,90676955.13,42013880.8,12,6,9,5,0.1,7.9,25.2,43.26,true,865380
2026-04-09 10:24:00,r2,router2,ether2,2,up,up,94680074.36,44472299.22,12,6,9,6,0.1,7.32,23.41,46.49,true,865440
2026-04-09 10:25:00,r2,router2,ether2,2,up,up,85730674.05,48259796.63,12,7,9,6,0.0,7.01,26.1,43.82,true,865500
2026-04-09 10:26:00,r2,router2,ether2,2,up,up,95127287.58,47821768.79,12,7,9,6,0.2,8.73,24.4,44.01,true,865560
2026-04-09 10:27:00,r2,router2,ether2,2,up,up,91309240.44,49071576.11,13,7,9,6,0.0,8.03,23.54,46.13,true,865620
2026-04-09 10:28:00,r2,router2,ether2,2,up,up,93625677.49,41694217.71,14,8,9,6,0.0,7.15,26.31,46.18,true,865680
2026-04-09 10:29:00,r2,router2,ether2,2,up,up,92300630.77,43876550.95,14,9,10,6,0.0,6.98,24.61,46.12,true,865740
2026-04-09 10:30:00,r2,router2,ether2,2,down,up,0.0,0.0,14,9,11,6,21.61,88.99,25.92,44.81,true,865800
2026-04-09 10:31:00,r2,router2,ether2,2,up,up,98426314.44,47923628.83,14,10,11,6,0.0,7.99,26.31,44.27,true,865860
2026-04-09 10:32:00,r2,router2,ether2,2,up,up,81826972.66,46135615.7,15,11,11,7,0.0,8.81,23.5,46.61,true,865920
2026-04-09 10:33:00,r2,router2,ether2,2,up,up,84641727.72,46697326.94,15,11,11,7,0.0,7.12,23.64,46.95,true,865980
2026-04-09 10:34:00,r2,router2,ether2,2,up,up,82483569.55,46480579.3,15,12,11,7,0.0,8.36,24.59,44.12,true,866040
2026-04-09 10:35:00,r2,router2,ether2,2,up,up,81019553.47,44791260.37,15,12,11,8,0.0,7.12,25.08,44.75,true,866100
2026-04-09 10:36:00,r2,router2,ether2,2,up,up,93492558.02,44799302.17,15,12,11,8,0.0,7.35,25.92,43.21,true,866160
2026-04-09 10:37:00,r2,router2,ether2,2,up,up,87888978.9,47820311.31,15,13,11,8,0.0,8.9,23.27,45.28,true,866220
2026-04-09 10:38:00,r2,router2,ether2,2,up,up,92305440.69,41862367.18,15,13,11,9,0.1,7.79,26.44,43.14,true,866280
2026-04-09 10:39:00,r2,router2,ether2,2,up,up,87327641.53,44364498.67,15,13,11,9,0.0,8.7,24.11,43.13,true,866340
2026-04-09 10:40:00,r2,router2,ether2,2,up,up,90319484.3,45085703.1,15,14,12,9,0.0,8.59,25.58,46.28,true,866400
2026-04-09 10:41:00,r2,router2,ether2,2,up,up,85339471.6,46242740.97,15,15,13,9,0.0,6.97,26.95,46.95,true,866460
2026-04-09 10:42:00,r2,router2,ether2,2,up,up,90834411.98,42054932.81,15,15,13,9,0.0,7.93,23.07,43.05,true,866520
2026-04-09 10:43:00,r2,router2,ether2,2,up,up,98076239.95,44081775.21,16,15,13,9,0.2,7.49,26.07,44.66,true,866580
2026-04-09 10:44:00,r2,router2,ether2,2,up,up,82504747.33,41211194.06,16,15,14,9,0.0,9.01,25.15,44.51,true,866640
2026-04-09 10:45:00,r2,router2,ether2,2,up,up,82042306.99,41275915.19,16,15,14,9,0.1,7.84,25.45,43.0,true,866700
2026-04-09 10:46:00,r2,router2,ether2,2,up,up,93626993.0,41974493.68,16,15,14,9,0.2,9.09,25.07,46.45,true,866760
2026-04-09 10:47:00,r2,router2,ether2,2,up,up,94495974.91,48361140.51,17,15,14,9,0.0,8.56,26.09,42.88,true,866820
2026-04-09 10:48:00,r2,router2,ether2,2,up,up,93821818.47,45689865.07,17,15,14,9,0.1,6.98,25.04,43.0,true,866880
2026-04-09 10:49:00,r2,router2,ether2,2,up,up,94919921.16,48548415.78,17,15,14,9,0.0,8.42,23.91,45.04,true,866940
2026-04-09 10:50:00,r2,router2,ether2,2,up,up,89491762.61,43946815.27,18,15,14,9,0.0,7.16,25.21,46.86,true,867000
2026-04-09 10:51:00,r2,router2,ether2,2,up,up,88492618.77,46982591.29,18,15,14,9,0.0,7.45,25.29,43.29,true,867060
2026-04-09 10:52:00,r2,router2,ether2,2,up,up,98173429.33,41120337.94,18,16,14,9,0.0,7.92,26.09,44.15,true,867120
2026-04-09 10:53:00,r2,router2,ether2,2,up,up,84612080.76,45574260.67,19,16,14,9,0.2,7.53,23.97,44.41,true,867180
2026-04-09 10:54:00,r2,router2,ether2,2,up,up,81114801.89,44190324.99,19,16,14,10,0.0,7.36,25.54,45.87,true,867240
2026-04-09 10:55:00,r2,router2,ether2,2,up,up,96282107.78,47044935.35,19,16,14,10,0.2,7.05,26.93,44.64,true,867300
2026-04-09 10:56:00,r2,router2,ether2,2,up,up,81790204.78,42583253.16,19,16,14,11,0.1,8.83,25.8,44.43,true,867360
2026-04-09 10:57:00,r2,router2,ether2,2,up,up,82346948.72,45610386.55,19,17,14,11,0.0,7.84,23.95,43.92,true,867420
2026-04-09 10:58:00,r2,router2,ether2,2,up,up,89149641.34,42602501.04,19,17,14,12,0.0,9.06,26.12,45.38,true,867480
2026-04-09 10:59:00,r2,router2,ether2,2,up,up,89388992.02,44158612.97,19,17,14,12,0.0,8.09,24.81,44.84,true,867540
2026-04-09 10:00:00,r3,router3,ether1,1,up,up,895686232.19,689431978.34,0,0,0,0,0.0,24.87,42.31,42.97,true,864000
2026-04-09 10:01:00,r3,router3,ether1,1,up,up,882280574.15,669565682.96,0,0,0,0,0.2,15.54,37.48,44.83,true,864060
2026-04-09 10:02:00,r3,router3,ether1,1,up,up,911776163.98,684589266.89,0,0,0,0,0.1,19.32,34.84,45.59,true,864120
2026-04-09 10:03:00,r3,router3,ether1,1,up,up,863851132.82,652259503.9,0,0,0,1,0.0,15.01,37.11,46.56,true,864180
2026-04-09 10:04:00,r3,router3,ether1,1,up,up,889551611.66,698684527.27,1,0,0,1,0.1,24.53,33.73,44.47,true,864240
2026-04-09 10:05:00,r3,router3,ether1,1,up,up,901803588.87,696274548.92,1,0,1,2,0.0,22.54,35.71,45.54,true,864300
2026-04-09 10:06:00,r3,router3,ether1,1,up,up,915349920.45,661708183.0,1,0,2,2,0.1,12.76,39.68,43.65,true,864360
2026-04-09 10:07:00,r3,router3,ether1,1,up,up,909842510.35,693440266.59,1,0,2,2,0.2,18.03,39.78,44.5,true,864420
2026-04-09 10:08:00,r3,router3,ether1,1,up,up,885915146.47,653710791.16,1,0,2,2,0.1,25.24,42.02,46.2,true,864480
2026-04-09 10:09:00,r3,router3,ether1,1,up,up,863686841.76,654924417.05,2,0,2,2,0.0,23.47,37.35,47.02,true,864540
2026-04-09 10:10:00,r3,router3,ether1,1,up,up,910931021.72,698989001.69,2,0,2,3,0.0,17.59,41.99,42.88,true,864600
2026-04-09 10:11:00,r3,router3,ether1,1,up,up,883065453.24,665948904.71,3,0,2,3,0.0,13.6,35.93,43.73,true,864660
2026-04-09 10:12:00,r3,router3,ether1,1,up,up,887545923.49,692547836.14,3,0,2,3,0.0,22.58,36.02,43.41,true,864720
2026-04-09 10:13:00,r3,router3,ether1,1,up,up,885687943.02,695267995.64,3,1,3,3,0.0,15.25,33.68,44.2,true,864780
2026-04-09 10:14:00,r3,router3,ether1,1,up,up,901954947.86,700417725.06,3,2,3,3,0.2,26.13,35.19,43.75,true,864840
2026-04-09 10:15:00,r3,router3,ether1,1,up,up,911822622.15,673499991.15,3,2,3,3,0.2,22.61,36.95,47.22,true,864900
2026-04-09 10:16:00,r3,router3,ether1,1,up,up,895810173.61,689497014.25,3,2,3,3,0.0,22.16,42.61,43.82,true,864960
2026-04-09 10:17:00,r3,router3,ether1,1,up,up,910152706.96,686697534.82,3,2,4,4,0.0,25.78,37.23,46.29,true,865020
2026-04-09 10:18:00,r3,router3,ether1,1,up,up,889232260.76,695347311.41,4,2,5,4,0.1,20.53,35.16,44.33,true,865080
2026-04-09 10:19:00,r3,router3,ether1,1,up,up,898140755.66,648124267.75,4,2,5,4,0.0,26.85,36.33,43.93,true,865140
2026-04-09 10:20:00,r3,router3,ether1,1,up,up,902873968.09,686508418.38,5,2,6,4,0.0,15.34,41.91,47.18,true,865200
2026-04-09 10:21:00,r3,router3,ether1,1,up,up,909789284.65,675465284.8,5,2,6,4,0.0,22.25,38.0,43.6,true,865260
2026-04-09 10:22:00,r3,router3,ether1,1,up,up,886281025.76,686663723.18,6,2,6,5,0.1,20.35,38.25,44.37,true,865320
2026-04-09 10:23:00,r3,router3,ether1,1,up,up,897416273.62,655477993.62,6,2,7,6,0.0,24.61,43.83,44.88,true,865380
2026-04-09 10:24:00,r3,router3,ether1,1,up,up,895895112.41,648085671.44,7,2,7,7,0.2,26.04,37.61,44.42,true,865440
2026-04-09 10:25:00,r3,router3,ether1,1,up,up,888226684.64,674210040.4,7,2,7,8,0.0,14.91,40.77,43.43,true,865500
2026-04-09 10:26:00,r3,router3,ether1,1,up,up,880289692.71,665310734.02,8,2,8,8,0.1,17.3,39.34,44.63,true,865560
2026-04-09 10:27:00,r3,router3,ether1,1,up,up,892562467.94,667886683.65,8,2,9,8,0.2,25.77,34.07,45.08,true,865620
2026-04-09 10:28:00,r3,router3,ether1,1,up,up,886886542.62,678375349.5,9,2,9,8,0.0,13.63,36.48,44.66,true,865680
2026-04-09 10:29:00,r3,router3,ether1,1,up,up,880045569.18,700369250.38,9,2,10,8,0.0,24.92,32.73,44.54,true,865740
2026-04-09 10:30:00,r3,router3,ether1,1,up,up,884710861.03,649390679.24,9,2,10,8,0.1,21.29,39.71,43.42,true,865800
2026-04-09 10:31:00,r3,router3,ether1,1,up,up,905445297.92,699425069.19,10,2,10,8,0.0,23.47,41.43,44.94,true,865860
2026-04-09 10:32:00,r3,router3,ether1,1,up,up,893194468.99,682775958.28,10,2,10,9,0.1,20.27,34.57,46.75,true,865920
2026-04-09 10:33:00,r3,router3,ether1,1,up,up,907235408.65,691516239.13,10,2,10,9,0.0,24.51,35.56,46.54,true,865980
2026-04-09 10:34:00,r3,router3,ether1,1,up,up,904144301.56,679827608.32,10,2,11,9,0.0,24.53,37.55,45.47,true,866040
2026-04-09 10:35:00,r3,router3,ether1,1,up,up,887332022.9,652714568.39,10,2,11,10,0.2,22.84,34.49,46.44,true,866100
2026-04-09 10:36:00,r3,router3,ether1,1,up,up,882131991.85,681646425.55,10,2,11,10,0.0,25.91,37.17,46.69,true,866160
2026-04-09 10:37:00,r3,router3,ether1,1,up,up,883133165.34,653193967.79,11,2,11,10,0.0,26.94,37.39,44.84,true,866220
2026-04-09 10:38:00,r3,router3,ether1,1,up,up,907050014.02,687519387.84,11,2,11,10,0.1,18.37,35.89,44.32,true,866280
2026-04-09 10:39:00,r3,router3,ether1,1,up,up,873631052.93,653972188.79,11,2,12,10,0.0,26.63,36.59,45.66,true,866340
2026-04-09 10:40:00,r3,router3,ether1,1,up,up,907194999.09,657740010.69,11,2,12,10,0.1,18.51,42.22,45.66,true,866400
2026-04-09 10:41:00,r3,router3,ether1,1,up,up,865653163.59,681623726.08,11,3,12,11,0.1,22.54,35.64,44.82,true,866460
2026-04-09 10:42:00,r3,router3,ether1,1,up,up,910782951.73,672135638.02,11,3,12,12,0.0,23.04,38.29,45.42,true,866520
2026-04-09 10:43:00,r3,router3,ether1,1,up,up,914632535.24,647691410.92,11,3,12,12,0.0,24.38,37.57,45.95,true,866580
2026-04-09 10:44:00,r3,router3,ether1,1,up,up,886279022.1,679027435.16,11,3,13,12,0.2,27.6,40.43,44.19,true,866640
2026-04-09 10:45:00,r3,router3,ether1,1,up,up,911766812.85,684784248.53,11,3,13,13,0.0,15.33,41.48,47.23,true,866700
2026-04-09 10:46:00,r3,router3,ether1,1,up,up,868699368.48,682933820.66,11,3,13,14,0.0,22.11,37.58,46.69,true,866760
2026-04-09 10:47:00,r3,router3,ether1,1,up,up,910229608.53,670046339.95,11,3,13,14,0.0,22.87,41.72,46.8,true,866820
2026-04-09 10:48:00,r3,router3,ether1,1,up,up,876424378.58,668924363.8,12,3,14,14,0.0,18.83,35.43,45.39,true,866880
2026-04-09 10:49:00,r3,router3,ether1,1,up,up,906140116.95,654912847.15,12,4,14,15,0.0,23.11,41.75,43.63,true,866940
2026-04-09 10:50:00,r3,router3,ether1,1,up,up,890522843.56,692945271.7,13,4,14,15,0.0,20.35,35.51,47.19,true,867000
2026-04-09 10:51:00,r3,router3,ether1,1,up,up,902510626.88,677325747.3,14,4,14,15,0.0,16.57,34.35,43.01,true,867060
2026-04-09 10:52:00,r3,router3,ether1,1,up,up,901312825.08,684503337.53,15,5,15,16,0.0,27.5,32.85,44.7,true,867120
2026-04-09 10:53:00,r3,router3,ether1,1,up,up,901099892.94,700072971.41,15,5,15,16,0.0,14.95,40.22,46.76,true,867180
2026-04-09 10:54:00,r3,router3,ether1,1,up,up,897174567.15,685784301.18,15,5,15,16,0.0,23.96,38.15,45.4,true,867240
2026-04-09 10:55:00,r3,router3,ether1,1,up,up,894287600.41,698319125.8,15,5,16,16,0.2,23.7,39.09,46.75,true,867300
2026-04-09 10:56:00,r3,router3,ether1,1,up,up,910895696.73,676263984.16,15,5,16,16,0.1,27.14,35.3,43.76,true,867360
2026-04-09 10:57:00,r3,router3,ether1,1,up,up,863852260.13,653201965.86,15,5,16,16,0.1,19.41,35.04,43.9,true,867420
2026-04-09 10:58:00,r3,router3,ether1,1,up,up,866192658.22,661862129.3,15,5,16,16,0.0,24.65,43.03,44.88,true,867480
2026-04-09 10:59:00,r3,router3,ether1,1,up,up,899657982.86,655357886.93,15,5,16,16,0.2,13.98,41.26,43.37,true,867540
2026-04-09 10:00:00,r3,router3,ether2,2,up,up,103488019.87,60494065.05,0,1,0,0,0.1,7.66,23.41,46.66,true,864000
2026-04-09 10:01:00,r3,router3,ether2,2,up,up,114244593.65,54563758.58,0,1,0,0,0.1,7.72,26.83,47.14,true,864060
2026-04-09 10:02:00,r3,router3,ether2,2,up,up,103467918.9,64426199.54,0,1,0,0,0.1,8.87,26.32,46.85,true,864120
2026-04-09 10:03:00,r3,router3,ether2,2,up,up,108873928.29,65801439.88,0,2,0,0,0.0,6.98,25.94,43.29,true,864180
2026-04-09 10:04:00,r3,router3,ether2,2,up,up,101861463.66,61007832.69,0,2,0,0,0.0,7.41,24.87,46.97,true,864240
2026-04-09 10:05:00,r3,router3,ether2,2,up,up,116020540.9,61504399.95,0,2,0,0,0.0,8.82,24.96,45.33,true,864300
2026-04-09 10:06:00,r3,router3,ether2,2,up,up,120053729.79,60247275.45,0,2,0,0,0.0,8.69,24.66,45.17,true,864360
2026-04-09 10:07:00,r3,router3,ether2,2,up,up,113593358.48,57972798.44,0,2,0,1,0.2,7.5,25.12,47.23,true,864420
2026-04-09 10:08:00,r3,router3,ether2,2,up,up,104287653.28,61707172.27,0,3,0,2,0.0,9.0,26.84,45.82,true,864480
2026-04-09 10:09:00,r3,router3,ether2,2,up,up,104644992.25,62687707.3,1,4,0,2,0.2,6.86,26.29,44.44,true,864540
2026-04-09 10:10:00,r3,router3,ether2,2,up,up,118762195.4,56310148.66,1,4,0,2,0.0,8.03,23.67,47.05,true,864600
2026-04-09 10:11:00,r3,router3,ether2,2,up,up,118028918.83,59090513.42,2,4,0,2,0.2,7.05,26.31,46.7,true,864660
2026-04-09 10:12:00,r3,router3,ether2,2,up,up,109102955.18,57980584.51,2,4,0,3,0.0,7.01,23.71,43.88,true,864720
2026-04-09 10:13:00,r3,router3,ether2,2,up,up,107536717.28,61562607.18,2,4,0,3,0.0,7.84,24.56,43.28,true,864780
2026-04-09 10:14:00,r3,router3,ether2,2,up,up,106869403.05,60034043.41,3,5,1,3,0.0,7.5,25.43,44.02,true,864840
2026-04-09 10:15:00,r3,router3,ether2,2,up,up,109427728.9,60401613.17,3,5,1,3,0.1,7.13,26.19,46.57,true,864900
2026-04-09 10:16:00,r3,router3,ether2,2,up,up,120062616.28,54133802.49,4,5,1,3,0.0,8.9,23.49,42.77,true,864960
2026-04-09 10:17:00,r3,router3,ether2,2,up,up,115462524.91,64842556.51,4,5,1,3,0.1,7.63,26.62,46.58,true,865020
2026-04-09 10:18:00,r3,router3,ether2,2,up,up,112571468.31,57032901.33,5,5,1,3,0.2,7.08,26.41,46.58,true,865080
2026-04-09 10:19:00,r3,router3,ether2,2,up,up,104515127.53,56369011.11,5,5,1,3,0.0,8.19,24.43,45.77,true,865140
2026-04-09 10:20:00,r3,router3,ether2,2,up,up,118802609.0,57813431.25,5,5,1,4,0.2,7.88,25.64,45.87,true,865200
2026-04-09 10:21:00,r3,router3,ether2,2,up,up,102710069.24,57758577.37,5,6,2,5,0.1,8.69,24.11,44.37,true,865260
2026-04-09 10:22:00,r3,router3,ether2,2,up,up,106892315.25,57665661.56,5,6,2,5,0.0,8.12,25.58,43.12,true,865320
2026-04-09 10:23:00,r3,router3,ether2,2,up,up,115137981.57,61519426.62,6,6,2,5,0.0,8.55,26.4,45.59,true,865380
2026-04-09 10:24:00,r3,router3,ether2,2,up,up,110956325.13,65984738.1,6,6,3,5,0.0,7.93,24.46,43.75,true,865440
2026-04-09 10:25:00,r3,router3,ether2,2,up,up,107729273.47,60026007.24,6,7,3,5,0.2,8.39,25.74,46.16,true,865500
2026-04-09 10:26:00,r3,router3,ether2,2,up,up,111459859.6,60789750.4,6,7,3,6,0.0,8.89,25.94,44.93,true,865560
2026-04-09 10:27:00,r3,router3,ether2,2,up,up,104098497.97,57172285.38,7,8,4,6,0.0,7.36,25.07,46.31,true,865620
2026-04-09 10:28:00,r3,router3,ether2,2,up,up,99877903.37,61782296.98,7,8,5,7,0.2,7.05,25.53,43.98,true,865680
2026-04-09 10:29:00,r3,router3,ether2,2,up,up,107036529.12,61840038.56,7,9,5,7,0.2,8.81,24.01,47.13,true,865740
2026-04-09 10:30:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,5,7,67.04,93.96,26.53,44.73,true,865800
2026-04-09 10:31:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,8,98.76,103.12,25.64,44.62,true,865860
2026-04-09 10:32:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,8,88.85,106.02,23.09,42.94,true,865920
2026-04-09 10:33:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,8,88.25,91.66,25.4,45.29,true,865980
2026-04-09 10:34:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,8,91.38,64.57,23.88,44.6,true,866040
2026-04-09 10:35:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,8,88.0,106.97,23.28,44.45,true,866100
2026-04-09 10:36:00,r3,router3,ether2,2,down,up,0.0,0.0,7,9,6,9,68.38,49.22,25.42,43.55,true,866160
2026-04-09 10:37:00,r3,router3,ether2,2,down,up,0.0,0.0,8,10,6,9,65.29,58.85,26.59,46.24,true,866220
2026-04-09 10:38:00,r3,router3,ether2,2,down,up,0.0,0.0,8,11,6,9,93.6,99.5,26.16,44.47,true,866280
2026-04-09 10:39:00,r3,router3,ether2,2,down,up,0.0,0.0,8,11,6,9,72.04,74.12,25.39,45.2,true,866340
2026-04-09 10:40:00,r3,router3,ether2,2,down,up,0.0,0.0,8,11,6,10,69.2,66.9,25.75,44.17,true,866400
2026-04-09 10:41:00,r3,router3,ether2,2,down,up,0.0,0.0,9,11,7,11,91.51,52.67,25.26,45.5,true,866460
2026-04-09 10:42:00,r3,router3,ether2,2,down,up,0.0,0.0,10,11,7,11,45.94,61.03,25.31,46.23,true,866520
2026-04-09 10:43:00,r3,router3,ether2,2,down,up,0.0,0.0,10,11,8,11,52.93,67.53,25.03,46.29,true,866580
2026-04-09 10:44:00,r3,router3,ether2,2,down,up,0.0,0.0,10,11,8,11,90.34,55.63,24.74,43.04,true,866640
2026-04-09 10:45:00,r3,router3,ether2,2,down,up,0.0,0.0,10,11,9,12,84.68,68.54,24.15,47.09,true,866700
2026-04-09 10:46:00,r3,router3,ether2,2,down,up,0.0,0.0,10,11,9,12,61.62,93.63,24.14,42.9,true,866760
2026-04-09 10:47:00,r3,router3,ether2,2,down,up,0.0,0.0,11,12,9,12,88.6,74.71,26.12,44.34,true,866820
2026-04-09 10:48:00,r3,router3,ether2,2,down,up,0.0,0.0,11,12,9,12,64.71,75.11,25.9,45.27,true,866880
2026-04-09 10:49:00,r3,router3,ether2,2,down,up,0.0,0.0,11,12,9,12,80.78,97.48,23.02,43.54,true,866940
2026-04-09 10:50:00,r3,router3,ether2,2,down,up,0.0,0.0,12,13,10,12,74.61,101.09,26.25,45.34,true,867000
2026-04-09 10:51:00,r3,router3,ether2,2,down,up,0.0,0.0,13,13,10,12,72.31,126.25,26.59,46.63,true,867060
2026-04-09 10:52:00,r3,router3,ether2,2,down,up,0.0,0.0,13,13,10,12,57.08,73.34,26.2,44.61,true,867120
2026-04-09 10:53:00,r3,router3,ether2,2,down,up,0.0,0.0,14,13,10,12,70.63,110.58,23.3,46.94,true,867180
2026-04-09 10:54:00,r3,router3,ether2,2,down,up,0.0,0.0,14,13,10,12,66.82,55.34,25.0,43.65,true,867240
2026-04-09 10:55:00,r3,router3,ether2,2,down,up,0.0,0.0,14,14,10,12,76.82,85.38,26.12,43.29,true,867300
2026-04-09 10:56:00,r3,router3,ether2,2,down,up,0.0,0.0,14,15,10,12,97.4,117.02,26.48,44.96,true,867360
2026-04-09 10:57:00,r3,router3,ether2,2,down,up,0.0,0.0,14,16,10,13,78.43,122.24,23.13,44.31,true,867420
2026-04-09 10:58:00,r3,router3,ether2,2,down,up,0.0,0.0,14,16,10,13,65.31,97.4,25.32,44.21,true,867480
2026-04-09 10:59:00,r3,router3,ether2,2,down,up,0.0,0.0,14,16,11,13,64.29,120.19,25.0,43.7,true,867540
